休斯敦火箭_圣安东尼奥马刺,101-99,险胜,火箭队在客场以101-99险胜圣安东尼奥马刺队（5胜3负）
洛杉矶快船_波特兰开拓者,111-80,大胜,最终快船队在主场以111-80大胜波特兰开拓者队（5胜4负）
金州勇士_达拉斯小牛,116-95,击败,勇士队在主场以116-95击败达拉斯小牛队（2胜6负）
芝加哥公牛_迈阿密热火,98-95,击败,公牛队在客场以98-95击败迈阿密热火队（2胜5负）
金州勇士_丹佛掘金,125-101,大胜,勇士队一路领跑在客场以125-101大胜丹佛掘金队（3胜5负）
克里夫兰骑士_华盛顿奇才,105-94,击败,骑士队在客场以105-94击败华盛顿奇才队（2胜6负）
洛杉矶快船_俄克拉荷马雷霆,110-108,险胜,快船队在客场以110-108险胜
圣安东尼奥马刺_休斯敦火箭,106-100,击败,马刺队在客场以106-100击败休斯敦火箭队（5胜4负）
金州勇士_菲尼克斯太阳,133-120,击败,勇士队在主场以133-120击败菲尼克斯太阳队（3胜8负）
休斯敦火箭_费城76人,115-88,大胜,火箭队在主场以115-88大胜费城76人队（1胜9负）
克里夫兰骑士_多伦多猛龙,121-117,击败,骑士队在主场以121-117击败多伦多猛龙队（7胜3负）
俄克拉荷马雷霆_休斯敦火箭,105-103,逆转,俄克拉荷马雷霆在主场以105-103逆转击败火箭队
印第安纳步行者_克里夫兰骑士,103-93,击败,步行者队在主场以103-93击败缺少勒布朗的克里夫兰骑士队（9胜2负）
金州勇士_多伦多猛龙,127-121,击败,勇士队在客场以127-121击败多伦多猛龙队（7胜4负）
休斯敦火箭_波特兰开拓者,126-109,大胜,休斯敦火箭在主场以126-109大胜波特兰开拓者队（7胜6负）
克里夫兰骑士_底特律活塞,104-81,痛宰,骑士队在主场以104-81痛宰底特律活塞队（6胜7负）
金州勇士_波士顿凯尔特人,104-88,击败,金州勇士顶住对手反扑在客场以104-88击败波士顿凯尔特人队（6胜6负）
洛杉矶快船_芝加哥公牛,102-95,击败,快船队在主场后来居上以102-95击败芝加哥公牛队（8胜5负）
金州勇士_密尔沃基雄鹿,124-121,险胜,勇士队在客场以124-121险胜密尔沃基雄鹿队（5胜7负）
印第安纳步行者_俄克拉荷马雷霆,115-111,击败,印第安纳步行者在客场以115-111击败俄克拉荷马城雷霆队（8胜6负）
休斯敦火箭_底特律活塞,99-96,险胜,火箭队在客场以99-96险胜底特律活塞队（6胜9负）
圣安东尼奥马刺_达拉斯小牛,96-91,险胜,马刺队在主场以96-91险胜达拉斯小牛队（2胜11负）
金州勇士_印第安纳步行者,120-83,大胜,勇士队在客场以120-83大胜印第安纳步行者队（7胜8负）
洛杉矶湖人_俄克拉荷马雷霆,111-109,复仇,湖人队在主场以111-109复仇击败俄克拉荷马城雷霆队（8胜7负）
多伦多猛龙_休斯敦火箭,115-102,击败,猛龙队在客场以115-102击败火箭队
克里夫兰骑士_波特兰开拓者,137-125,大胜,骑士队保持领先在主场以137-125大胜波特兰开拓者队（8胜9负）
金州勇士_洛杉矶湖人,149-106,大胜,金州勇士在主场以149-106大胜复仇洛杉矶湖人队（8胜8负）
萨克拉门托国王_休斯敦火箭,149-106,大胜,金州勇士在主场以149-106大胜复仇洛杉矶湖人队（8胜8负）
克里夫兰骑士_达拉斯小牛,128-90,痛宰,骑士队在主场以128-90痛宰达拉斯小牛队（2胜13负）
金州勇士_洛杉矶湖人,109-85,再胜,勇士队在客场以109-85再胜洛杉矶湖人队（8胜9负）
圣安东尼奥马刺_华盛顿奇才,112-100,击败,圣安东尼奥马刺在客场以112-100击败华盛顿奇才队（5胜10负）
金州勇士_明尼苏达森林狼,115-102,击败,勇士队在主场以115-102击败明尼苏达森林狼队（5胜11负）
洛杉矶湖人_亚特兰大老鹰,109-94,击败,洛杉矶湖人在主场以109-94击败亚特兰大老鹰队（10胜7负）
休斯敦火箭_波特兰开拓者,130-114,击败,火箭队在客场以130-114击败波特兰开拓者队（9胜10负）
金州勇士_亚特兰大老鹰,105-100,击败,勇士队在主场以105-100击败亚特兰大老鹰队（10胜8负）
犹他爵士_休斯敦火箭,120-101,大胜,犹他爵士队（11胜8负）在主场以120-101大胜火箭队
密尔沃基雄鹿_克里夫兰骑士,118-101,击败,密尔沃基雄鹿在主场以118-101击败克里夫兰骑士队（13胜3负）
新奥尔良鹈鹕_洛杉矶湖人,105-88,轻取,鹈鹕队在主场以105-88轻取洛杉矶湖人队（9胜10负）
俄克拉荷马雷霆_华盛顿奇才,126-115,击败,雷霆队在主场经过加时赛以126-115击败华盛顿奇才队（6胜11负）
洛杉矶湖人_芝加哥公牛,96-90,复仇,洛杉矶湖人在客场以96-90复仇战胜芝加哥公牛队（10胜7负）
休斯敦火箭_金州勇士,132-127,击败,火箭队在客场经过两个加时赛以132-127击败勇士队
洛杉矶快船_克里夫兰骑士,113-94,大胜,快船队在客场以113-94大胜骑士队
休斯敦火箭_丹佛掘金,128-110,大胜,休斯敦火箭在客场以128-110大胜丹佛掘金队（7胜12负）
芝加哥公牛_克里夫兰骑士,111-105,击败,公牛队在主场以111-105击败克里夫兰骑士队（13胜5负）
孟菲斯灰熊_洛杉矶湖人,103-100,险胜,灰熊队在主场以103-100险胜洛杉矶湖人队（10胜12负）
金州勇士_菲尼克斯太阳,138-109,大胜,金州勇士在主场以138-109大胜菲尼克斯太阳队（6胜14负）
印第安纳步行者_洛杉矶快船,111-102,击败,印第安纳步行者在客场以111-102击败洛杉矶快船队（16胜6负）
俄克拉荷马雷霆_新奥尔良鹈鹕,101-92,击败,雷霆队在主场以101-92击败新奥尔良鹈鹕队（7胜14负）
克里夫兰骑士_多伦多猛龙,116-112,险胜,骑士队在客场以116-112险胜多伦多猛龙队（14胜7负）
金州勇士_印第安纳步行者,142-106,痛宰,勇士队在主场以142-106痛宰印第安纳步行者队（10胜11负）
休斯敦火箭_波士顿凯尔特人,107-106,险胜,火箭队在主场以107-106险胜波士顿凯尔特人队（12胜9负）
圣安东尼奥马刺_明尼苏达森林狼,105-91,击败,圣安东尼奥马刺在客场以105-91击败明尼苏达森林狼队（6胜16负）
克里夫兰骑士_纽约尼克斯,126-94,大胜,克里夫兰骑士在客场以126-94大胜纽约尼克斯队（12胜10负）
休斯敦火箭_洛杉矶湖人,134-95,大胜,火箭队在主场以134-95大胜洛杉矶湖人队（10胜14负）
金州勇士_洛杉矶快船,115-98,大胜,金州勇士在客场以115-98大胜洛杉矶快船队（16胜7负）
芝加哥公牛_圣安东尼奥马刺,95-91,险胜,公牛队在主场以95-91险胜圣安东尼奥马刺队（18胜5负）
金州勇士_犹他爵士,106-99,击败,勇士队在客场以106-99击败犹他爵士队（14胜10负）
休斯敦火箭_俄克拉荷马雷霆,102-99,险胜,火箭队在客场以102-99险胜俄克拉荷马城雷霆队（14胜9负）
克里夫兰骑士_迈阿密热火,114-84,大胜,克里夫兰骑士在主场以114-84大胜迈阿密热火队（7胜16负）
克里夫兰骑士_夏洛特黄蜂,116-105,击败,骑士队在主场以116-105击败夏洛特黄蜂队（14胜10负）
印第安纳步行者_波特兰开拓者,118-111,逆转,步行者队在主场以118-111逆转战胜波特兰开拓者队（12胜13负）
休斯敦火箭_达拉斯小牛,109-87,击败,休斯敦火箭在主场以109-87击败达拉斯小牛队（5胜18负）
孟菲斯灰熊_金州勇士,110-89,痛宰,孟菲斯灰熊在主场以110-89痛宰金州勇士队（20胜4负）
俄克拉荷马雷霆_波士顿凯尔特人,99-96,险胜,雷霆队在主场以99-96险胜波士顿凯尔特人队（13胜11负）
金州勇士_明尼苏达森林狼,116-108,击败,勇士队在客场后来居上以116-108击败明尼苏达森林狼队（6胜18负）
休斯敦火箭_布鲁克林篮网,122-118,险胜,火箭队在主场以122-118险胜布鲁克林篮网队（6胜17负）
克里夫兰骑士_孟菲斯灰熊,103-86,击败,克里夫兰骑士在主场以103-86击败孟菲斯灰熊队（17胜9负）
金州勇士_新奥尔良鹈鹕,113-109,险胜,勇士队在客场以113-109险胜新奥尔良鹈鹕队（8胜18负）
布鲁克林篮网_洛杉矶湖人,107-97,击败,布鲁克林篮网队（7胜17负）在主场以107-97击败湖人队
休斯敦火箭_萨克拉门托国王,132-98,轻取,火箭队在主场以132-98轻取萨克拉门托国王队（9胜16负）
金州勇士_纽约尼克斯,103-90,击败,勇士队在主场以103-90击败缺少了安东尼和罗斯的纽约尼克斯队（14胜12负）
休斯敦火箭_新奥尔良鹈鹕,122-100,击败,火箭队在主场以122-100击败新奥尔良鹈鹕队（9胜19负）
休斯敦火箭_明尼苏达森林狼,111-109,险胜,火箭队在客场以111-109险胜明尼苏达森林狼队（7胜19负）
金州勇士_波特兰开拓者,135-90,痛宰,勇士队在主场以135-90痛宰波特兰开拓者队（13胜16负）
克里夫兰骑士_洛杉矶湖人,119-108,击败,骑士队在主场以119-108击败洛杉矶湖人队（11胜19负）
费城76人_布鲁克林篮网,108-107,险胜,76人队在主场以108-107险胜布鲁克林篮网队（7胜19负）
圣安东尼奥马刺_新奥尔良鹈鹕,113-100,击败,圣安东尼奥马刺在主场以113-100击败新奥尔良鹈鹕队（9胜20负）
亚特兰大老鹰_俄克拉荷马雷霆,110-108,险胜,老鹰队在客场以110-108险胜俄克拉荷马城雷霆队（16胜12负）
克里夫兰骑士_密尔沃基雄鹿,114-108,险胜,骑士队在客场以114-108险胜密尔沃基雄鹿队（13胜13负）
休斯敦火箭_圣安东尼奥马刺,100-102,惜败,火箭队在主场以100-102惜败给马刺队
金州勇士_犹他爵士,104-74,大胜,勇士队在主场以104-74大胜犹他爵士队（18胜11负）
休斯敦火箭_菲尼克斯太阳,125-111,击败,火箭队在客场以125-111击败菲尼克斯太阳队（8胜21负）
俄克拉荷马雷霆_新奥尔良鹈鹕,121-110,击败,俄克拉荷马雷霆在客场以121-110击败新奥尔良鹈鹕队（10胜21负）
克里夫兰骑士_密尔沃基雄鹿,113-102,击败,骑士队在主场以113-102击败密尔沃基雄鹿队（13胜14负）
洛杉矶快船_圣安东尼奥马刺,106-101,击败,快船队在主场以106-101击败圣安东尼奥马刺队（23胜6负）
金州勇士_布鲁克林篮网,117-101,击败,金州勇士在客场以117-101击败布鲁克林篮网队（7胜21负）
孟菲斯灰熊_休斯敦火箭,115-109,险胜,灰熊队在主场以115-109险胜
克里夫兰骑士_布鲁克林篮网,119-99,痛宰,骑士队在主场以119-99痛宰布鲁克林篮网队（7胜22负）
金州勇士_底特律活塞,119-113,险胜,勇士队在客场以119-113险胜底特律活塞队（14胜18负）
俄克拉荷马雷霆_明尼苏达森林狼,112-100,大胜,雷霆队在主场以112-100大胜明尼苏达森林狼队（9胜21负）
洛杉矶湖人_洛杉矶快船,111-102,击败,湖人队在主场以111-102击败洛杉矶快船队（22胜10负）
克里夫兰骑士_金州勇士,109-108,险胜,骑士队在主场以109-108险胜金州勇士队（27胜5负）
底特律活塞_克里夫兰骑士,106-90,击败,底特律活塞在主场以106-90击败缺少了勒布朗的克里夫兰骑士队（23胜7负）
布鲁克林篮网_夏洛特黄蜂,120-118,险胜,篮网队在主场以120-118险胜黄蜂队
休斯敦火箭_菲尼克斯太阳,131-115,大胜,休斯敦火箭在主场以131-115大胜菲尼克斯太阳队（9胜22负）
休斯敦火箭_达拉斯小牛,123-107,大胜,火箭队在客场以123-107大胜达拉斯小牛队（9胜23负）
俄克拉荷马雷霆_迈阿密热火,106-94,轻取,雷霆队在客场以106-94轻取迈阿密热火队（10胜22负）
金州勇士_多伦多猛龙,121-111,击败,金州勇士在主场以121-111击败多伦多猛龙队（22胜9负）
孟菲斯灰熊_俄克拉荷马雷霆,114-80,大胜,孟菲斯灰熊在主场以114-80大胜俄克拉荷马城雷霆队（20胜13负）
克里夫兰骑士_波士顿凯尔特人,124-118,击败,骑士队在主场以124-118击败凯尔特人队
休斯敦火箭_洛杉矶快船,140-116,痛宰,休斯敦火箭在主场以140-116痛宰洛杉矶快船队（22胜13负）
金州勇士_达拉斯小牛,108-99,轻取,勇士队在主场以108-99轻取达拉斯小牛队（10胜24负）
克里夫兰骑士_夏洛特黄蜂,121-109,击败,骑士队在客场以121-109击败夏洛特黄蜂队（19胜15负）
休斯敦火箭_纽约尼克斯,129-122,击败,休斯敦火箭在主场以129-122击败纽约尼克斯队（16胜17负）
多伦多猛龙_洛杉矶湖人,123-114,险胜,猛龙队在客场以123-114险胜洛杉矶湖人队（12胜25负）
金州勇士_丹佛掘金,127-119,击败,金州勇士在主场以127-119击败丹佛掘金队（14胜20负）
休斯敦火箭_华盛顿奇才,101-91,击败,火箭队在主场以101-91击败华盛顿奇才队（16胜17负）
克里夫兰骑士_新奥尔良鹈鹕,90-82,击败,骑士队在主场以90-82击败新奥尔良鹈鹕队（14胜22负）
圣安东尼奥马刺_多伦多猛龙,110-82,痛宰,马刺队在主场以110-82痛宰多伦多猛龙队（23胜11负）
金州勇士_波特兰开拓者,125-117,击败,勇士队在主场以125-117击败波特兰开拓者队（15胜22负）
芝加哥公牛_克里夫兰骑士,106-94,击败,公牛队在客场以106-94击败阵容不整的克里夫兰骑士队（26胜8负）
休斯敦火箭_俄克拉荷马雷霆,118-116,险胜,火箭队在主场以118-116险胜俄克拉荷马城雷霆队（21胜16负）
休斯敦火箭_奥兰多魔术,100-93,击败,火箭队之后守住优势在客场以100-93击败奥兰多魔术队（16胜22负）
克里夫兰骑士_布鲁克林篮网,116-108,击败,骑士队在客场以116-108击败布鲁克林篮网队（8胜27负）
孟菲斯灰熊_金州勇士,128-119,击败,灰熊队保持优势在客场以128-119击败金州勇士队（31胜6负）
俄克拉荷马雷霆_丹佛掘金,121-106,击败,雷霆队在主场以121-106击败丹佛掘金队（14胜23负）
休斯敦火箭_多伦多猛龙,129-122,击败,休斯敦火箭顶住对手反扑在客场以129-122击败多伦多猛龙队（24胜13负）
克里夫兰骑士_菲尼克斯太阳,120-116,险胜,克里夫兰骑士在客场以120-116险胜菲尼克斯太阳队（12胜26负）
金州勇士_萨克拉门托国王,117-106,击败,金州勇士逆转最多16分落后在客场以117-106击败萨克拉门托国王队（15胜22负）
俄克拉荷马雷霆_芝加哥公牛,109-94,击败,俄克拉荷马雷霆在客场以109-94击败芝加哥公牛队（19胜19负）
犹他爵士_克里夫兰骑士,100-92,击败,犹他爵士顶住对手反扑在主场以100-92击败克里夫兰骑士队（28胜9负）
休斯敦火箭_夏洛特黄蜂,121-114,战胜,火箭队在主场以121-114战胜黄蜂队
金州勇士_迈阿密热火,107-95,击败,勇士队在主场以107-95击败迈阿密热火队（11胜29负）
明尼苏达森林狼_休斯敦火箭,119-105,复仇,明尼苏达森林狼队（13胜26负）在主场以119-105复仇战胜火箭队
波特兰开拓者_克里夫兰骑士,119-105,复仇,明尼苏达森林狼队（13胜26负）在主场以119-105复仇战胜火箭队
金州勇士_底特律活塞,127-107,大胜,勇士队在主场以127-107大胜底特律活塞队（18胜23负）
克里夫兰骑士_萨克拉门托国王,120-108,击败,克里夫兰骑士在客场以120-108击败萨克拉门托国王队（16胜23负）
孟菲斯灰熊_休斯敦火箭,110-105,击败,孟菲斯灰熊队（25胜17负）在客场以110-105击败火箭队
华盛顿奇才_费城76人,109-93,击败,奇才队在主场以109-93击败缺少了恩比德的费城76人队（12胜26负）
休斯敦火箭_布鲁克林篮网,137-112,轻取,火箭队在客场以137-112轻取布鲁克林篮网队（8胜32负）
俄克拉荷马雷霆_萨克拉门托国王,122-118,险胜,雷霆队在客场以122-118险胜萨克拉门托国王队（16胜24负）
洛杉矶快船_俄克拉荷马雷霆,120-98,击败,快船队在主场以120-98击败俄克拉荷马城雷霆队（25胜18负）
金州勇士_克里夫兰骑士,126-91,击败,金州勇士在主场以126-91击败克里夫兰骑士队（29胜11负）
迈阿密热火_休斯敦火箭,109-103,击败,迈阿密热火在主场以109-103击败火箭队
金州勇士_俄克拉荷马雷霆,121-100,击败,勇士队在主场以121-100击败俄克拉荷马城雷霆队（25胜19负）
休斯敦火箭_密尔沃基雄鹿,111-92,击败,火箭队在主场以111-92击败密尔沃基雄鹿队（20胜21负）
克里夫兰骑士_菲尼克斯太阳,118-103,轻取,克里夫兰骑士一直掌控局势在主场以118-103轻取菲尼克斯太阳队（13胜29负）
金州勇士_休斯敦火箭,125-108,复仇,金州勇士在客场以125-108复仇击败休斯敦火箭队（33胜13负）
休斯敦火箭_孟菲斯灰熊,119-95,击败,休斯敦火箭在客场以119-95击败孟菲斯灰熊队（26胜20负）
圣安东尼奥马刺_克里夫兰骑士,118-115,险胜,马刺队在客场经过加时赛以118-115险胜克里夫兰骑士队（30胜12负）
明尼苏达森林狼_丹佛掘金,111-108,险胜,森林狼队在主场以111-108险胜掘金队
密尔沃基雄鹿_休斯敦火箭,127-114,击败,雄鹿队在主场以127-114击败休斯敦火箭队（34胜14负）
新奥尔良鹈鹕_克里夫兰骑士,127-114,击败,雄鹿队在主场以127-114击败休斯敦火箭队（34胜14负）
迈阿密热火_金州勇士,105-102,险胜,热火队在主场以105-102险胜金州勇士队（38胜7负）
圣安东尼奥马刺_多伦多猛龙,108-106,险胜,马刺队在客场以108-106险胜多伦多猛龙队（28胜17负）
波士顿凯尔特人_休斯敦火箭,120-109,击败,波士顿凯尔特人队（27胜18负）在主场以120-109击败火箭队
萨克拉门托国王_克里夫兰骑士,116-112,险胜,萨克拉门托国王队（18胜27负）在客场经过加时赛以116-112险胜骑士队
金州勇士_夏洛特黄蜂,113-103,击败,勇士队在客场以113-103击败夏洛特黄蜂队（23胜23负）
休斯敦火箭_费城76人,123-118,击败,休斯敦火箭在客场以123-118击败费城76人队（17胜28负）
克里夫兰骑士_布鲁克林篮网,124-116,击败,克里夫兰骑士在主场以124-116击败布鲁克林篮网队（9胜37负）
金州勇士_洛杉矶快船,144-98,痛宰,勇士队在主场以144-98痛宰洛杉矶快船队（30胜18负）
金州勇士_波特兰开拓者,113-111,险胜,勇士队在客场以113-111险胜开拓者队
达拉斯小牛_克里夫兰骑士,104-97,击败,达拉斯小牛在主场以104-97击败克里夫兰骑士队（32胜15负）
圣安东尼奥马刺_俄克拉荷马雷霆,108-94,击败,马刺队在主场以108-94击败俄克拉荷马城雷霆队（28胜21负）
休斯敦火箭_萨克拉门托国王,105-83,轻取,火箭队在主场以105-83轻取萨克拉门托国王队（19胜30负）
金州勇士_夏洛特黄蜂,126-111,轻取,勇士队在主场以126-111轻取夏洛特黄蜂队（23胜27负）
克里夫兰骑士_明尼苏达森林狼,125-97,轻取,骑士队在主场以125-97轻取明尼苏达森林狼队（19胜30负）
亚特兰大老鹰_休斯敦火箭,113-108,击败,亚特兰大老鹰队（29胜21负）逆转20分落后在客场以113-108击败火箭队
金州勇士_洛杉矶快船,133-120,击败,金州勇士在客场以133-120击败洛杉矶快船队（31胜19负）
休斯敦火箭_芝加哥公牛,121-117,险胜,火箭队经过加时赛以121-117险胜芝加哥公牛队（25胜26负）
克里夫兰骑士_纽约尼克斯,111-104,击败,骑士队在客场以111-104击败纽约尼克斯队（22胜30负）
萨克拉门托国王_金州勇士,109-106,险胜,国王队在主场经过加时赛以109-106险胜金州勇士队（43胜8负）
多伦多猛龙_布鲁克林篮网,103-95,击败,猛龙队在客场以103-95击败布鲁克林篮网队（9胜42负）
印第安纳步行者_俄克拉荷马雷霆,93-90,险胜,步行者队在主场以93-90险胜俄克拉荷马城雷霆队（30胜23负）
克里夫兰骑士_华盛顿奇才,140-135,击败,骑士队在客场以140-135击败华盛顿奇才队（30胜21负）
休斯敦火箭_奥兰多魔术,128-104,击败,火箭队在主场以128-104击败奥兰多魔术队（20胜34负）
克里夫兰骑士_印第安纳步行者,132-117,击败,骑士队在客场以132-117击败印第安纳步行者队（29胜23负）
金州勇士_芝加哥公牛,123-92,轻取,金州勇士在主场以123-92轻取缺少了韦德和巴特勒的芝加哥公牛队（26胜27负）
休斯敦火箭_夏洛特黄蜂,107-95,击败,休斯敦火箭牢牢保持领先在客场以107-95击败夏洛特黄蜂队（24胜29负）
俄克拉荷马雷霆_克里夫兰骑士,118-109,击败,雷霆队在主场以118-109击败克里夫兰骑士队（36胜16负）
金州勇士_孟菲斯灰熊,122-107,击败,勇士队在客场以122-107击败孟菲斯灰熊队（33胜23负）
克里夫兰骑士_丹佛掘金,125-109,击败,骑士队在主场以125-109击败丹佛掘金队（24胜30负）
休斯敦火箭_菲尼克斯太阳,133-102,轻取,火箭队在主场以133-102轻取缺少了布莱索的菲尼克斯太阳队（17胜38负）
金州勇士_俄克拉荷马雷霆,130-114,击败,勇士队在客场以130-114击败俄克拉荷马城雷霆队（31胜24负）
萨克拉门托国王_新奥尔良鹈鹕,105-99,击败,萨克拉门托国王在主场以105-99击败新奥尔良鹈鹕队（21胜34负）
华盛顿奇才_俄克拉荷马雷霆,120-98,大胜,奇才队在主场以120-98大胜俄克拉荷马城雷霆队（31胜25负）
丹佛掘金_金州勇士,132-110,大胜,丹佛掘金在主场以132-110大胜金州勇士队（46胜9负）
克里夫兰骑士_明尼苏达森林狼,116-108,击败,骑士队在客场以116-108击败明尼苏达森林狼队（21胜35负）
克里夫兰骑士_印第安纳步行者,113-104,击败,骑士队在主场以113-104击败印第安纳步行者队（29胜27负）
金州勇士_萨克拉门托国王,109-86,复仇,勇士队在主场以109-86复仇击败萨克拉门托国王队（24胜33负）
迈阿密热火_休斯敦火箭,117-109,击败,热火队在客场以117-109击败休斯敦火箭队（40胜18负）
芝加哥公牛_波士顿凯尔特人,104-103,险胜,公牛队在主场以104-103险胜波士顿凯尔特人队（37胜20负）
西部全明星队_东部全明星队,104-103,险胜,公牛队在主场以104-103险胜波士顿凯尔特人队（37胜20负）
休斯敦火箭_新奥尔良鹈鹕,129-99,大胜,休斯敦火箭在客场以129-99大胜新奥尔良鹈鹕队（23胜35负）
金州勇士_洛杉矶快船,123-113,大胜,勇士队在主场以123-113大胜洛杉矶快船队（35胜22负）
克里夫兰骑士_纽约尼克斯,119-104,击败,骑士队在主场以119-104击败纽约尼克斯队（23胜35负）
圣安东尼奥马刺_洛杉矶快船,105-97,击败,马刺队牢牢保持领先在客场以105-97击败洛杉矶快船队（35胜23负）
俄克拉荷马雷霆_洛杉矶湖人,110-93,轻取,俄克拉荷马雷霆在主场以110-93轻取洛杉矶湖人队（19胜40负）
金州勇士_布鲁克林篮网,112-95,轻取,勇士队在主场以112-95轻取布鲁克林篮网队（9胜49负）
休斯敦火箭_明尼苏达森林狼,142-130,击败,休斯敦火箭在主场以142-130击败明尼苏达森林狼队（23胜36负）
芝加哥公牛_克里夫兰骑士,117-99,击败,公牛队在客场以117-99击败克里夫兰骑士队（40胜17负）
俄克拉荷马雷霆_新奥尔良鹈鹕,118-110,击败,俄克拉荷马雷霆在主场以118-110击败新奥尔良鹈鹕队（23胜37负）
印第安纳步行者_休斯敦火箭,117-108,获胜,在客场以117-108获胜
克里夫兰骑士_密尔沃基雄鹿,102-95,战胜,骑士队在主场以102-95战胜密尔沃基雄鹿队（26胜32负）
金州勇士_费城76人,119-108,击败,勇士队在客场以119-108击败费城76人队（22胜37负）
俄克拉荷马雷霆_犹他爵士,109-106,击败,雷霆队在主场以109-106击败犹他爵士队（37胜23负）
华盛顿奇才_金州勇士,112-108,掀翻,奇才队在主场以112-108掀翻金州勇士队（50胜10负）
休斯敦火箭_洛杉矶快船,122-103,击败,休斯敦火箭在客场以122-103击败洛杉矶快船队（36胜24负）
波士顿凯尔特人_克里夫兰骑士,103-99,击败,凯尔特人队在主场以103-99击败克里夫兰骑士队（41胜18负）
布鲁克林篮网_萨克拉门托国王,109-100,战胜,布鲁克林篮网顶住对手反扑在客场以109-100战胜萨克拉门托国王队（25胜36负）
波特兰开拓者_俄克拉荷马雷霆,114-109,险胜,开拓者队在主场以114-109险胜俄克拉荷马城雷霆队（35胜26负）
芝加哥公牛_金州勇士,94-87,击败,芝加哥公牛队（31胜30负）在主场以94-87击败勇士队
克里夫兰骑士_亚特兰大老鹰,135-130,击败,骑士队在客场以135-130击败亚特兰大老鹰队（34胜27负）
圣安东尼奥马刺_新奥尔良鹈鹕,101-98,险胜,马刺队在客场经过加时赛以101-98险胜新奥尔良鹈鹕队（24胜38负）
迈阿密热火_克里夫兰骑士,120-92,痛宰,热火队在主场以120-92痛宰缺少了厄文和勒布朗的克里夫兰骑士队（42胜19负）
休斯敦火箭_孟菲斯灰熊,123-108,击败,休斯敦火箭在主场以123-108击败孟菲斯灰熊队（36胜27负）
达拉斯小牛_俄克拉荷马雷霆,104-89,击败,小牛队在主场以104-89击败俄克拉荷马城雷霆队（35胜28负）
圣安东尼奥马刺_休斯敦火箭,112-110,险胜,马刺队在主场后来居上以112-110险胜休斯敦火箭队（44胜20负）
迈阿密热火_克里夫兰骑士,106-98,击败,迈阿密热火队（30胜34负）在客场以106-98击败骑士队
金州勇士_亚特兰大老鹰,119-111,击败,勇士队在客场以119-111击败亚特兰大老鹰队（34胜29负）
波特兰开拓者_俄克拉荷马雷霆,126-121,险胜,波特兰开拓者在客场以126-121险胜俄克拉荷马城雷霆队（35胜29负）
波士顿凯尔特人_金州勇士,99-86,击败,凯尔特人队在客场以99-86击败金州勇士队（52胜12负）
犹他爵士_休斯敦火箭,115-108,击败,犹他爵士队（41胜24负）在客场以115-108击败火箭队
底特律活塞_克里夫兰骑士,106-101,击败,底特律活塞在主场以106-101击败骑士队
俄克拉荷马雷霆_圣安东尼奥马刺,102-92,战胜,俄克拉荷马雷霆在主场以102-92战胜圣安东尼奥马刺队（50胜14负）
休斯敦火箭_芝加哥公牛,115-94,击败,火箭队在客场以115-94击败芝加哥公牛队（31胜34负）
明尼苏达森林狼_金州勇士,103-102,险胜,明尼苏达森林狼队（27胜37负）在主场以103-102险胜勇士队
克里夫兰骑士_奥兰多魔术,116-104,战胜,克里夫兰骑士在客场以116-104战胜奥兰多魔术队（24胜43负）
休斯敦火箭_克里夫兰骑士,117-112,逆转,休斯敦火箭在主场以117-112逆转战胜克里夫兰骑士队（43胜22负）
犹他爵士_洛杉矶快船,114-108,击败,爵士队在主场以114-108击败洛杉矶快船队（40胜27负）
克里夫兰骑士_底特律活塞,128-96,大胜,克里夫兰骑士在主场以128-96大胜底特律活塞队（33胜34负）
金州勇士_费城76人,106-104,险胜,金州勇士在主场以106-104险胜费城76人队（24胜43负）
波特兰开拓者_圣安东尼奥马刺,110-106,击败,开拓者队在客场以110-106击败圣安东尼奥马刺队（52胜15负）
休斯敦火箭_洛杉矶湖人,139-100,击败,火箭队牢牢掌控局势在主场以139-100击败洛杉矶湖人队（20胜48负）
金州勇士_奥兰多魔术,122-92,大胜,金州勇士在主场以122-92大胜奥兰多魔术队（24胜45负）
克里夫兰骑士_犹他爵士,91-83,击败,骑士队在主场以91-83击败犹他爵士队（43胜26负）
新奥尔良鹈鹕_休斯敦火箭,128-112,击败,新奥尔良鹈鹕队（28胜41负）在主场以128-112击败火箭队
休斯敦火箭_丹佛掘金,109-105,险胜,火箭队在客场以109-105险胜丹佛掘金队（33胜36负）
洛杉矶快船_克里夫兰骑士,108-78,大胜,洛杉矶快船在主场以108-78大胜骑士队
金州勇士_密尔沃基雄鹿,117-92,大胜,勇士队在主场以117-92大胜密尔沃基雄鹿队（34胜35负）
克里夫兰骑士_洛杉矶湖人,125-120,击败,骑士队在客场后来居上以125-120击败洛杉矶湖人队（20胜50负）
休斯敦火箭_丹佛掘金,125-124,险胜,火箭队在主场以125-124险胜掘金队
金州勇士_俄克拉荷马雷霆,111-95,大胜,金州勇士在客场以111-95大胜俄克拉荷马城雷霆队（40胜30负）
圣安东尼奥马刺_明尼苏达森林狼,100-93,击败,马刺队牢牢控制局势在客场以100-93击败明尼苏达森林狼队（28胜42负）
金州勇士_达拉斯小牛,112-87,大胜,勇士队在客场以112-87大胜达拉斯小牛队（30胜40负）
丹佛掘金_克里夫兰骑士,126-113,击败,丹佛掘金在主场以126-113击败骑士队
